index,rank,Protocol,Domain,Primary,Path,Num_Paths,Num_Symbol
17823,3.41,0,3,9,14,2,4
589374,2.96,0,2,16,8,2,4
351487,2.85,0,8,8,15,1,5
186177,4.88,0,10,4,27,5,10
336054,1.43,0,3,7,14,2,6
457214,4.75,0,8,3,27,3,7
454448,5.73,0,3,13,15,3,5
250703,2.88,0,3,7,14,2,5
41925,2.91,0,3,7,15,1,4
37952,3.68,0,3,9,20,2,5
186041,4.65,0,8,4,12,2,5
259603,2.93,0,3,14,6,2,4
401873,4.63,0,3,2,13,2,5
281619,3.54,0,3,25,19,2,7
378599,3.41,0,3,9,17,2,5
246230,4.0,0,3,14,9,1,4
321303,7.14,0,3,3,52,6,10
141865,5.16,0,3,12,12,1,4
402369,3.56,0,3,10,7,1,4
122740,3.22,0,3,13,14,3,5
223190,2.11,0,3,11,10,1,4
581356,0.0,0,3,16,19,3,5
260704,3.36,0,3,12,13,1,4
198131,3.72,0,3,7,23,2,5
79139,5.05,0,10,8,14,2,5
140422,3.51,0,18,5,36,4,9
232095,3.51,0,13,6,11,3,6
287944,4.63,0,3,8,8,2,3
244339,4.69,0,7,6,23,3,8
41364,3.88,0,3,7,16,2,5
571331,0.0,0,3,17,13,2,6
496151,4.54,0,5,5,17,1,6
189912,5.17,0,14,2,12,2,6
467035,4.67,0,3,6,9,1,4
434242,5.31,0,3,9,14,3,5
36493,0.0,0,3,14,26,1,6
126629,5.07,0,13,5,16,3,5
335330,2.69,0,3,12,8,2,3
85979,2.68,0,3,13,5,2,4
253968,3.76,0,3,13,12,1,4
98137,4.24,0,5,5,34,4,7
414941,5.12,0,13,5,10,2,6
585305,1.19,0,2,6,10,1,4
496410,3.92,0,3,11,14,3,5
87379,5.53,0,8,7,54,5,11
372668,5.63,0,3,9,12,2,4
575957,0.0,0,18,6,0,0,2
294235,5.29,0,7,3,35,4,8
106178,5.23,0,3,9,17,1,7
377212,3.62,0,3,11,20,2,5
132318,3.73,0,3,13,12,1,4
163638,4.14,0,10,9,12,2,4
558001,5.09,0,9,10,6,2,4
432957,1.47,0,2,4,11,1,5
586032,3.45,0,6,4,13,2,6
160872,4.68,0,8,4,9,1,3
158759,5.72,0,13,4,20,2,6
223197,3.36,0,3,15,27,3,6
159989,4.89,0,9,3,10,2,5
284232,4.55,0,6,3,9,1,5
173335,3.61,0,6,9,12,2,6
240658,4.6,0,3,8,16,3,5
111728,4.92,0,9,3,6,2,6
45735,4.84,0,6,3,12,3,5
196284,3.38,0,3,7,14,2,4
218687,10.0,1,3,7,82,5,13
7227,2.86,1,3,9,81,4,13
563667,1.28,0,3,21,0,0,2
449222,2.25,0,2,7,11,1,4
41731,4.33,0,3,7,10,2,5
392577,4.85,0,7,2,23,3,6
556458,0.0,0,21,10,0,0,2
601124,0.0,0,12,17,0,0,2
417618,2.76,0,3,14,21,1,4
146515,7.72,0,3,2,13,3,5
96687,3.39,0,3,13,16,3,5
190246,5.45,0,3,3,10,1,3
83144,2.46,0,12,4,6,2,5
463555,3.6,0,3,15,17,2,5
84350,4.64,0,3,10,16,2,6
345378,3.22,0,3,8,10,2,3
40976,3.93,0,3,3,19,2,5
587846,0.0,0,10,6,6,2,4
165506,3.72,0,15,7,10,1,4
82824,5.24,0,8,3,21,2,7
579762,0.0,0,5,15,11,1,5
570671,0.0,0,3,17,13,2,6
372020,1.33,0,2,6,11,1,5
65856,5.04,0,7,2,8,2,5
128696,5.55,0,3,9,8,2,4
76042,4.63,0,3,8,30,3,6
225966,5.58,0,6,8,20,2,6
485498,2.51,0,4,7,13,1,4
404653,4.67,0,3,8,21,2,5
439283,3.68,0,3,16,17,2,5
198365,5.18,0,8,6,24,4,8
459883,2.46,1,3,8,82,7,16
120096,5.74,0,3,9,20,3,5
456393,4.98,0,6,3,17,2,6
106022,2.91,1,3,7,339,3,100
149718,4.15,0,3,11,23,4,8
408862,4.01,0,3,12,9,1,4
11055,4.07,0,3,4,18,2,5
380728,5.86,0,9,6,12,2,4
190467,5.39,0,3,3,13,1,3
61570,4.78,0,11,7,19,3,6
256197,4.63,0,3,8,20,2,5
271813,4.71,0,10,5,17,2,5
515037,5.45,0,11,5,7,2,4
411553,4.73,0,3,7,10,1,4
203276,4.56,0,3,12,13,2,5
92570,3.81,0,3,18,19,2,5
178705,2.91,0,3,10,16,2,6
562478,0.0,0,2,6,7,1,4
228231,0.58,0,9,4,4,1,3
262315,4.91,0,3,2,30,3,7
227984,4.99,0,12,3,14,2,4
210497,4.54,0,2,10,15,1,4
403514,7.03,1,3,10,387,10,14
448335,4.05,0,3,9,21,3,6
318223,5.58,0,9,6,27,3,5
374960,4.85,0,3,7,35,5,8
105541,0.0,0,10,13,7,2,4
294173,2.52,0,3,9,9,2,3
101355,4.87,0,8,8,26,3,6
488032,4.89,0,3,10,5,2,3
434422,4.73,0,3,13,10,1,4
127473,4.75,0,3,8,18,2,5
212375,3.73,0,9,3,15,1,5
374679,2.51,0,3,15,12,2,4
183050,3.49,0,13,4,24,2,7
491143,2.55,1,6,10,87,3,16
80392,2.72,0,17,7,16,3,7
197875,3.5,0,3,7,26,3,5
378016,4.08,0,3,10,16,2,5
452170,4.62,0,12,5,5,2,4
457886,6.04,2,3,5,2074,10,372
57629,4.8,0,3,4,20,2,5
233370,3.55,0,5,16,5,2,5
269725,4.96,0,11,4,8,1,3
303128,3.37,0,3,11,24,1,6
123165,4.7,0,9,5,8,2,6
73209,5.08,0,14,7,6,2,4
388791,3.64,0,3,16,13,1,4
583724,0.0,0,3,11,5,2,4
238412,3.86,0,3,5,21,2,7
72707,4.71,0,2,5,15,2,6
139768,3.28,0,3,11,6,2,4
427860,6.77,0,3,8,37,3,10
9783,5.27,0,3,3,11,1,3
388769,2.66,0,11,8,8,2,4
183394,5.72,0,13,4,20,2,6
115834,4.98,0,3,7,5,2,4
593910,3.26,0,3,11,15,2,4
134833,4.09,0,3,15,12,1,4
74943,4.44,0,3,4,19,2,6
129975,4.77,0,7,2,12,2,6
556257,2.15,0,3,8,10,1,5
495477,1.7,0,3,11,10,2,5
380880,3.91,0,6,5,23,2,6
517578,4.8,0,5,7,9,3,6
347541,3.78,0,6,4,21,2,6
496404,2.76,0,3,8,8,2,3
516397,4.61,0,3,10,5,2,4
34251,5.58,0,7,8,12,3,5
24254,4.69,0,10,3,9,2,4
20981,2.7,0,3,10,14,1,4
392783,5.58,0,6,8,20,2,6
355988,5.65,0,5,5,19,4,6
279817,4.94,0,2,6,27,3,6
435922,3.56,0,3,7,27,3,5
28498,1.35,0,3,14,9,1,3
463845,4.61,0,3,6,14,1,4
594418,3.21,0,3,4,23,3,11
107878,3.74,0,3,10,17,1,4
589442,0.0,0,10,14,10,1,5
587270,0.0,0,21,8,0,0,2
102191,3.05,0,3,10,14,1,5
362528,4.54,0,3,12,17,3,5
129917,5.06,0,8,3,15,3,5
137808,5.55,0,3,8,39,4,6
84647,2.55,0,0,25,11,1,4
188045,4.64,0,3,9,18,3,5
395908,4.88,0,3,6,43,6,10
440662,2.9,0,5,10,9,3,6
105282,4.78,0,3,3,19,3,4
411378,0.0,0,3,7,10,1,3
375320,1.58,0,14,6,9,1,6
437420,3.07,0,3,10,10,1,4
127753,4.08,0,3,9,15,1,5
91809,3.39,0,3,5,23,2,5
168958,5.09,0,9,9,26,3,6
402468,4.9,0,3,10,33,3,7
196123,4.72,0,3,7,40,4,8
236565,3.22,0,3,11,8,1,4
265293,0.0,0,10,5,9,1,4
599643,0.0,0,3,12,0,0,2
478892,2.49,0,11,6,5,2,4
32447,3.99,0,9,3,9,2,4
144366,4.7,0,3,8,43,4,9
252775,2.93,0,5,4,15,1,5
24718,2.98,0,3,9,8,1,3
601557,2.81,0,3,15,16,2,5
272837,5.37,0,12,8,22,2,6
28851,5.74,0,3,9,22,3,5
245506,2.69,0,3,11,26,1,6
470091,3.83,0,2,9,19,4,6
372541,2.27,0,3,7,7,2,4
500330,4.2,0,3,8,11,1,4
69720,5.14,0,11,6,6,2,4
401337,1.26,0,3,11,14,1,5
353233,1.22,1,6,6,137,5,22
511699,3.3,0,3,13,19,2,5
369604,2.64,0,3,13,18,1,5
486995,4.55,0,7,6,10,1,5
246086,2.49,0,3,7,10,1,3
37842,4.53,0,12,5,17,3,5
563516,0.0,0,12,11,0,0,2
331004,3.52,0,3,9,10,2,3
320573,4.53,0,3,7,12,2,5
565401,5.67,0,11,4,23,2,6
84171,2.65,0,3,17,11,1,4
83292,5.69,0,3,4,31,4,7
395382,3.91,0,3,7,27,2,5
384059,4.53,0,3,9,24,2,5
86318,3.61,0,3,12,10,1,5
384286,3.39,0,3,12,19,2,5
489305,4.55,0,3,8,23,3,6
76636,3.49,0,3,7,15,2,5
304548,6.25,0,3,7,10,2,4
249484,2.28,0,3,10,23,2,7
62084,4.54,0,3,10,14,3,5
325063,5.58,0,3,7,9,2,4
401596,2.68,0,3,7,18,1,6
35698,5.23,0,3,8,28,3,7
59225,5.5,0,6,3,7,1,4
404412,3.07,0,3,15,11,1,4
394423,4.01,0,3,10,16,2,4
156223,5.46,0,3,13,15,2,5
45883,2.56,0,5,15,13,1,5
149857,3.92,0,3,8,20,2,5
256396,3.64,0,3,12,22,1,6
128664,4.94,0,3,7,19,3,5
490977,4.93,0,11,8,32,4,8
118710,4.87,0,3,14,12,2,4
480015,4.12,0,3,11,22,3,5
290448,5.32,2,3,5,207,7,34
171853,2.55,0,2,7,18,2,5
381875,3.3,0,3,12,5,2,4
441383,4.35,0,15,2,7,2,6
312501,4.53,0,3,11,22,2,5
383497,3.41,0,3,15,18,2,4
274763,4.63,0,9,3,18,4,7
470918,3.1,0,3,5,20,3,6
505936,4.34,0,3,8,17,2,4
248623,2.65,0,3,11,15,2,4
500495,6.01,0,8,4,9,2,4
267798,3.1,0,3,10,16,2,6
93440,3.1,0,3,16,16,2,5
133978,4.29,0,9,6,8,2,4
278992,2.65,0,3,6,15,1,4
376023,4.84,0,3,9,5,2,3
119882,2.56,0,5,10,18,2,6
204468,5.99,0,3,8,9,1,3
305646,1.21,0,3,10,10,2,4
490106,4.64,0,3,9,9,2,4
140234,4.81,0,7,3,23,3,6
568315,1.27,0,3,7,0,0,2
334667,4.22,0,3,5,21,2,5
272284,1.32,0,3,9,8,1,4
408925,2.82,0,3,7,8,2,4
236965,2.14,0,3,12,10,1,4
399251,2.89,0,3,18,26,3,5
155689,3.97,0,3,10,39,4,7
328967,8.08,0,3,6,20,3,6
353879,4.53,0,3,7,11,1,4
166077,5.24,0,3,3,23,4,6
441694,3.38,0,3,11,11,2,3
583979,0.0,0,10,12,5,2,4
515308,5.08,0,9,3,28,3,9
182199,2.8,0,3,12,16,1,5
101438,2.93,0,3,6,26,3,7
580485,0.0,0,6,18,0,0,3
170742,5.33,0,3,5,20,3,5
315382,4.74,0,7,8,5,2,4
436707,5.37,0,8,5,21,3,6
222773,4.67,0,8,5,15,2,6
233428,3.37,0,3,10,20,2,5
68847,4.05,0,3,12,13,2,6
33681,2.96,0,3,8,16,1,4
288859,3.66,0,3,4,9,1,3
587899,0.0,0,3,5,8,2,4
282919,5.74,0,3,9,23,3,5
390562,3.78,0,3,7,23,2,5
570950,0.0,0,10,10,5,2,4
208455,2.79,0,3,12,18,1,5
338563,2.34,0,3,18,11,1,4
589538,0.0,0,3,7,12,2,5
428343,2.69,0,3,15,13,2,3
206027,3.37,0,3,9,14,1,4
583883,0.0,0,11,14,0,0,3
394305,4.53,0,7,8,15,2,6
289283,2.86,0,3,10,9,1,4
453342,4.71,0,2,7,32,3,7
397341,3.27,0,3,14,20,2,5
452974,3.16,0,3,5,11,2,4
461237,3.78,0,2,7,4,2,3
601771,1.49,0,2,17,13,1,5
282049,0.0,0,3,7,14,1,4
391825,5.0,0,3,8,13,1,4
446544,3.61,0,3,14,15,1,4
430982,3.26,0,3,5,14,1,4
273,3.58,0,3,20,13,1,5
468595,2.61,0,3,5,17,1,5
460762,0.0,0,10,13,4,1,3
92488,4.56,0,3,12,10,2,4
163796,2.72,0,3,22,11,1,5
560837,4.62,0,10,3,32,3,10
197088,0.0,0,10,7,16,2,4
265038,4.54,0,3,7,12,1,5
293778,4.57,0,12,7,5,2,4
211389,4.05,0,3,15,16,2,5
443539,4.9,0,9,9,10,2,6
597726,0.0,0,2,24,0,0,3
274229,5.31,0,7,3,18,2,4
87128,5.22,0,8,4,11,2,4
372292,5.31,0,3,9,21,3,5
480928,4.62,0,3,13,18,2,5
327200,5.74,0,3,9,20,3,5
579217,0.0,0,19,4,0,0,3
240026,4.04,0,9,12,4,2,5
293314,4.65,0,12,4,16,3,5
104455,3.28,0,3,8,19,3,5
156844,5.33,0,11,6,5,2,4
499795,3.05,0,3,8,7,1,4
299927,4.58,0,9,7,3,2,4
182462,4.1,0,3,12,13,1,5
297963,2.62,0,3,8,7,1,4
178213,3.44,0,3,8,24,2,5
496029,2.72,0,3,8,18,1,3
220207,3.66,0,3,7,13,2,5
244776,5.38,0,3,3,6,2,4
460911,2.57,0,3,11,10,1,4
413505,3.71,0,14,4,35,5,10
573618,0.0,0,10,10,9,2,4
121221,2.51,0,2,3,8,1,3
599073,2.8,0,4,6,5,1,4
356982,2.1,0,3,12,17,2,5
161591,2.18,0,3,15,11,2,4
301902,4.93,0,11,8,32,4,8
487382,5.59,0,8,4,10,3,5
220870,3.85,0,3,10,24,2,4
382914,4.57,0,11,4,32,3,8
405122,5.22,0,5,9,20,2,8
249148,4.96,0,3,12,13,3,5
16035,5.7,0,3,4,29,3,8
29239,4.27,0,3,8,21,3,5
178999,5.72,0,13,4,18,2,6
41623,3.93,0,3,8,13,2,4
187259,2.65,0,3,10,13,3,5
476860,0.0,0,10,6,16,2,4
472494,3.6,0,3,7,10,1,4
576603,2.32,0,3,8,16,2,4
154372,3.52,0,3,11,21,2,5
169290,5.58,0,9,6,15,3,5
128717,4.08,0,14,2,11,3,6
247787,3.42,0,3,6,13,1,8
355401,2.62,0,3,6,15,1,5
305730,5.32,0,7,3,13,3,5
162774,3.67,0,3,8,25,2,5
82773,2.77,0,3,7,6,2,3
423401,4.25,0,3,9,9,2,4
89471,4.59,0,12,5,8,3,6
516063,3.49,0,3,13,17,2,5
319340,4.33,0,3,5,20,4,6
572029,3.13,0,2,8,12,1,5
381708,2.04,0,3,14,9,1,4
473412,3.35,0,3,17,3,2,4
27715,4.66,0,3,3,34,4,7
376857,4.66,0,3,7,19,3,6
505761,5.71,0,3,9,12,2,4
372915,4.64,0,3,4,4,2,3
557902,0.0,0,5,8,0,0,3
66026,4.73,0,3,13,14,1,4
508748,4.63,0,3,8,23,3,5
335185,3.49,0,3,9,11,2,4
222869,2.94,0,10,7,11,1,4
167369,3.36,0,3,14,9,1,2
468558,2.43,0,3,15,16,1,4
579997,2.38,0,2,9,7,2,4
102031,3.7,0,3,8,23,1,5
45393,4.53,0,3,11,16,2,5
153786,4.62,0,13,3,20,3,9
263082,4.78,0,14,2,22,3,8
229512,2.36,0,10,7,5,2,4
126140,2.66,0,10,10,9,1,4
368132,5.53,0,3,9,27,4,7
53722,4.74,0,3,13,14,1,4
302518,4.25,0,3,10,18,3,5
185840,2.77,0,2,11,14,1,5
155391,5.68,0,3,11,13,2,4
266512,5.04,0,3,5,39,4,7
487512,3.06,0,3,9,8,1,3
558426,3.01,0,3,15,13,2,5
239152,2.8,0,3,10,9,1,4
246782,4.73,0,16,6,12,3,6
385720,3.59,0,3,10,15,1,5
249342,4.98,0,9,5,13,3,7
283296,4.77,0,3,7,19,4,6
179057,5.01,0,9,3,20,4,6
160569,4.85,0,3,3,22,2,6
187869,4.21,0,3,9,12,1,5
134049,5.1,0,3,8,13,1,5
254967,3.36,0,3,9,9,1,3
289107,4.65,0,11,2,37,4,9
362647,5.19,0,14,3,16,2,7
578880,3.67,0,3,6,0,0,2
512625,3.88,0,3,8,23,1,5
573980,3.69,0,6,4,29,4,8
387961,3.76,0,7,3,9,3,5
115418,5.08,0,3,10,18,3,6
563715,0.0,0,16,8,0,0,2
488389,5.1,0,11,7,15,4,6
467385,3.05,0,3,20,13,2,6
572208,3.09,0,3,14,5,2,6
426488,2.82,0,3,7,12,2,4
13852,3.53,0,3,8,8,2,4
462953,4.21,0,3,9,20,3,5
345044,2.77,0,2,3,11,2,4
205672,3.34,0,3,12,11,1,4
234829,5.1,0,9,8,16,3,5
357225,6.3,0,12,12,12,3,5
320961,5.37,0,3,4,23,4,6
561188,3.65,0,6,3,28,5,9
276888,3.39,0,3,8,12,2,4
132740,6.38,0,7,7,6,2,4
256829,5.82,0,3,10,22,3,5
518989,4.63,0,3,6,22,2,5
572362,0.0,0,37,3,0,0,5
363110,4.99,0,3,12,22,2,7
420491,3.29,0,3,10,17,3,5
191642,4.62,0,9,3,18,2,6
95212,4.73,0,3,13,12,1,4
514829,7.15,0,3,9,14,2,5
475063,4.19,0,9,4,29,3,7
10139,3.31,0,3,7,11,2,4
412888,4.53,0,3,4,19,1,7
256326,4.56,0,5,4,12,3,5
404262,5.74,0,3,9,24,3,5
474494,3.38,0,3,9,22,1,6
403776,2.74,0,3,10,15,3,5
471680,4.8,0,12,4,20,2,7
334741,5.19,0,10,5,25,2,8
20518,3.95,0,3,9,21,2,6
114386,5.52,0,7,5,41,5,9
320103,3.69,0,3,16,13,1,4
205398,2.22,0,5,7,17,2,6
446701,4.56,0,3,5,34,3,6
104268,4.53,0,3,16,14,2,4
304011,2.36,0,3,9,21,2,5
94104,4.57,0,3,6,20,4,7
398815,0.0,0,10,10,8,2,4
96736,3.74,0,9,6,7,2,4
288918,4.84,0,3,14,21,3,6
266141,2.48,0,3,10,17,2,6
179758,4.43,0,3,8,15,2,4
223926,7.22,0,10,4,33,4,8
482691,5.69,0,3,17,10,1,4
370746,3.11,0,3,16,10,1,4
180531,5.19,0,8,9,9,2,4
94317,4.99,0,10,3,20,4,6
384137,5.21,0,6,6,7,2,4
282914,6.7,0,13,4,27,3,7
326802,5.01,0,16,2,13,3,6
83421,5.7,0,7,8,35,3,8
407323,3.61,0,3,8,20,2,5
477126,5.31,0,3,6,20,3,5
235707,2.69,0,10,4,10,1,4
202606,3.68,0,3,8,15,1,4
471473,2.76,0,3,9,11,1,4
255575,5.29,0,3,9,26,2,7
368966,3.43,0,3,12,10,1,4
402523,5.58,0,9,6,26,3,6
587379,2.67,0,3,10,20,2,5
265051,4.96,0,3,8,22,2,4
95112,5.37,0,6,3,6,2,4
474880,0.0,0,3,11,11,1,4
441153,5.38,0,9,5,16,2,5
111891,4.6,0,11,5,21,2,6
577762,0.0,0,3,5,7,2,4
244479,1.62,0,3,6,11,1,5
256680,2.61,0,3,6,8,2,3
331426,5.11,0,3,8,10,1,3
330066,4.82,0,9,8,10,1,4
495089,4.27,0,3,13,12,1,4
467643,4.6,0,10,3,17,2,7
419334,4.55,0,3,8,16,3,5
225069,5.14,0,3,10,15,2,5
333264,5.08,0,2,12,28,2,7
555185,0.0,0,11,8,9,1,4
283927,4.55,0,3,6,4,2,3
133017,3.91,0,3,9,5,1,4
49752,5.7,0,3,12,13,2,4
405311,4.8,0,3,7,14,1,5
260169,4.21,0,3,5,6,2,3
83987,3.48,0,3,9,17,2,5
139541,4.52,0,3,7,17,2,4
558455,0.0,0,8,11,0,0,2
184151,3.02,0,3,10,24,2,6
333109,3.19,0,3,12,7,1,3
182123,4.71,0,12,4,11,3,5
249764,3.81,0,3,12,5,2,3
482957,2.51,0,15,5,11,1,4
503525,4.8,0,3,11,20,2,6
171873,2.84,0,3,15,7,3,5
164978,4.66,0,3,13,18,2,5
149327,4.99,0,12,4,10,2,4
509083,4.63,0,3,4,10,2,4
41415,4.72,0,11,3,12,3,6
272347,3.28,0,3,8,7,1,4
4660,4.04,0,3,8,33,1,7
142837,6.16,0,3,10,9,1,4
465811,6.47,0,10,9,12,2,4
18107,2.58,0,3,15,12,1,4
44504,4.54,0,11,3,28,3,8
87423,5.02,0,3,16,27,2,5
435546,4.4,0,3,5,29,4,7
438767,4.66,0,3,4,26,5,8
201781,7.25,0,3,3,6,3,4
275211,2.6,0,3,6,12,2,5
82025,5.95,1,3,10,187,3,5
600613,2.38,0,3,26,16,2,8
72103,4.98,0,8,10,29,4,7
314514,2.79,0,10,6,8,2,4
344364,7.89,0,10,5,19,3,5
356539,5.04,0,3,5,40,4,7
558948,0.0,0,11,7,0,0,3
108614,5.66,0,3,9,15,2,4
17795,4.53,0,3,8,23,2,5
164034,7.24,0,3,5,34,5,8
157501,4.63,0,3,11,4,2,3
89724,2.53,0,3,6,21,2,7
107107,3.69,0,3,7,23,4,6
516668,3.46,0,3,5,25,3,7
298234,6.06,0,6,4,8,2,4
182827,4.53,0,5,5,12,4,7
159007,4.85,0,7,2,23,3,6
346466,5.92,0,3,13,65,4,12
388049,4.6,0,8,4,8,2,4
29112,4.98,0,3,7,40,3,6
389212,3.43,0,3,10,17,3,5
476369,5.38,0,9,5,28,3,6
120259,4.63,0,3,2,14,2,5
347588,3.24,0,3,6,30,2,8
430899,5.07,0,3,8,50,3,9
426893,2.55,1,6,10,99,5,21
379431,2.82,0,3,16,12,1,4
208642,5.83,0,3,7,13,2,5
366286,2.96,0,3,8,6,1,4
33029,4.64,0,3,15,26,2,5
210259,3.58,0,3,13,17,2,5
51294,4.95,0,6,3,14,2,5
574145,3.82,0,3,9,10,1,4
374163,2.7,0,3,12,11,1,3
511790,4.9,0,3,3,18,3,5
186531,3.2,0,3,13,13,2,5
394046,5.09,0,9,9,24,3,6
15180,4.82,0,7,2,23,3,6
501878,3.6,0,2,9,9,1,4
106184,4.8,0,3,9,12,2,4
186910,4.26,0,3,16,8,2,4
563750,2.69,0,3,14,12,1,4
601527,3.05,0,3,10,13,1,6
172727,3.67,0,11,8,9,2,4
593942,0.0,0,97,4,0,0,11
214219,2.12,0,3,14,16,2,5
472605,4.81,0,7,3,23,3,6
572886,0.0,0,3,8,0,0,2
418146,3.73,0,3,13,16,1,4
248945,3.01,0,3,11,6,1,4
372184,5.41,0,3,8,21,4,6
290593,3.59,0,3,10,19,2,6
179162,3.07,0,3,10,6,1,4
422571,3.97,0,3,7,26,2,6
257954,3.83,0,3,8,5,2,3
448229,2.21,0,3,10,13,1,5
398170,2.72,0,3,8,11,1,5
399613,4.53,0,3,19,3,2,4
181246,2.38,0,3,15,18,1,4
145698,5.08,0,2,4,28,4,7
316216,4.03,0,3,5,19,2,5
235191,4.52,0,3,15,15,2,5
85836,2.64,0,3,13,10,1,4
586185,3.6,0,3,10,11,2,5
515550,5.05,0,3,5,24,2,5
598512,3.03,0,3,13,11,2,5
362091,3.6,0,3,10,25,3,6
124117,5.09,0,11,2,17,2,5
577928,1.81,0,13,4,11,2,6
408607,4.04,0,9,5,16,3,5
455966,3.17,0,3,5,15,1,7
458367,4.71,0,3,9,25,2,6
377647,0.0,0,10,13,12,1,4
425931,4.34,0,3,13,15,1,4
572476,0.0,0,34,6,0,0,4
467615,5.26,0,9,6,4,1,3
582306,1.15,0,3,7,10,1,4
346312,5.2,0,3,8,46,3,11
120759,3.76,0,3,11,18,2,5
394832,4.9,0,3,3,21,3,6
219338,6.63,0,3,5,13,2,4
400421,4.88,0,3,3,18,3,5
164575,4.92,0,3,8,16,3,5
36812,4.92,0,5,5,9,1,4
386284,3.08,0,3,8,12,1,3
563630,2.13,0,2,8,7,3,5
589608,2.51,0,3,8,6,2,4
455556,4.79,0,3,9,5,2,3
282340,4.28,0,3,16,11,3,6
162052,3.69,0,6,3,11,2,5
489911,5.62,0,13,2,6,2,5
451775,3.09,0,3,10,17,2,5
87397,5.76,0,3,3,28,5,8
322704,4.71,0,3,10,27,3,5
192553,3.75,0,3,7,28,3,7
278962,4.54,0,3,6,21,2,5
362289,3.09,0,3,6,24,3,7
246520,4.76,0,3,10,5,1,3
165768,2.73,0,10,7,11,1,4
